no,Row_Num,Customer_ID,Product,First_Transaction,Last_Transaction,Average_Transaction_Amount,Count_Transaction,Year_First_Transaction,Year_Last_Transaction,is_churn,Year_Diff
69024,69024,575153,Sepatu,2018-07-19 11:24:11.329999924,2018-07-19 11:24:11.329999924,3342902,1,2018,2018,True,0
69025,69025,575153,Jaket,2018-07-18 13:14:32.831000090,2018-07-18 13:29:17.799000025,1060203,2,2018,2018,True,0
69026,69026,156990,Sepatu,2017-06-24 02:47:28.872999907,2017-06-24 02:47:28.872999907,1049800,1,2017,2017,True,0
69027,69027,156990,Jaket,2017-06-24 02:40:06.592000008,2017-06-24 02:40:59.796000004,2001484,2,2017,2017,True,0
69028,69028,259388,Sepatu,2018-01-05 06:51:57.358999968,2018-01-05 06:51:57.358999968,860312,1,2018,2018,True,0
69029,69029,259388,Jaket,2018-09-12 14:28:17.835999966,2018-09-12 14:28:17.835999966,770089,1,2018,2018,False,0
69030,69030,26518,Sepatu,2014-04-08 05:23:54.496000051,2016-09-13 10:20:33.884000063,2008251,4,2014,2016,True,2
69031,69031,26518,Jaket,2018-05-22 15:03:06.117000103,2018-05-22 15:03:06.117000103,3215569,1,2018,2018,True,0
69032,69032,38066,Sepatu,2016-06-05 22:25:49.509999989,2016-06-05 22:25:49.509999989,2225439,1,2016,2016,True,0
69033,69033,38066,Jaket,2015-01-15 03:27:39.502000093,2015-01-15 03:27:39.502000093,419805,1,2015,2015,True,0
69034,69034,182644,Sepatu,2017-11-21 04:30:08.959000111,2017-11-21 04:30:08.959000111,3835170,1,2017,2017,True,0
69035,69035,182644,Jaket,2017-12-08 02:32:10.894999981,2017-12-08 04:16:18.713999987,1057610,2,2017,2017,True,0
69036,69036,168190,Sepatu,2017-08-01 02:53:30.421000004,2017-08-01 02:53:30.421000004,1889757,1,2017,2017,True,0
69037,69037,168190,Jaket,2019-01-24 02:36:07.384000063,2019-01-24 02:36:07.384000063,2534882,1,2019,2019,False,0
69038,69038,82534,Sepatu,2016-11-07 12:35:41.440999985,2016-11-07 12:35:41.440999985,1077313,1,2016,2016,True,0
69039,69039,82534,Jaket,2016-07-05 13:13:10.717000008,2016-07-05 13:13:10.717000008,1125240,1,2016,2016,True,0
69040,69040,170551,Sepatu,2017-08-10 10:49:25.132999897,2017-08-10 10:49:25.132999897,2131820,1,2017,2017,True,0
69041,69041,170551,Jaket,2017-12-28 15:20:10.404000044,2017-12-28 15:20:10.404000044,1719253,1,2017,2017,True,0
69042,69042,133694,Sepatu,2017-03-27 03:15:54.138999939,2017-03-27 03:15:54.138999939,599647,1,2017,2017,True,0
69043,69043,133694,Jaket,2017-03-27 04:05:34.236000061,2017-03-31 05:59:29.206000090,536430,7,2017,2017,True,0
69044,69044,190140,Sepatu,2017-10-23 14:35:09.197999954,2017-10-23 14:35:09.197999954,1810341,1,2017,2017,True,0
69045,69045,190140,Jaket,2018-06-16 08:43:19.878000021,2018-06-16 08:44:42.348999977,3296266,2,2018,2018,True,0
69046,69046,46231,Sepatu,2015-05-31 03:59:00.098000050,2015-05-31 03:59:00.098000050,1043209,1,2015,2015,True,0
69047,69047,46231,Jaket,2017-02-04 08:08:24.096999884,2017-02-04 08:08:24.096999884,524289,1,2017,2017,True,0
69048,69048,122528,Sepatu,2017-02-03 16:23:27.483000040,2017-02-18 09:18:21.709000111,3362713,5,2017,2017,True,0
69049,69049,122528,Jaket,2017-02-03 14:16:32.782000065,2017-07-01 04:50:22.000999928,2028461,25,2017,2017,True,0
69050,69050,324670,Sepatu,2018-02-19 04:42:47.970999956,2018-02-19 04:42:47.970999956,1770043,1,2018,2018,True,0
69051,69051,324670,Jaket,2018-03-25 16:23:35.551000118,2018-03-25 16:23:35.551000118,1581627,1,2018,2018,True,0
69052,69052,87565,Sepatu,2017-06-22 15:36:03.473999977,2017-06-22 15:36:03.473999977,555676,1,2017,2017,True,0
69053,69053,87565,Jaket,2016-07-14 09:23:16.168999910,2017-09-22 11:57:46.174000025,565171,7,2016,2017,True,1
69054,69054,758104,Sepatu,2018-11-28 23:09:22.181999922,2018-11-28 23:09:22.181999922,660782,1,2018,2018,False,0
69055,69055,758104,Jaket,2018-11-28 22:54:56.688999891,2018-11-28 22:54:56.688999891,885470,1,2018,2018,False,0
69056,69056,59523,Sepatu,2015-12-07 12:07:06.861000061,2015-12-07 14:22:34.838999987,883561,6,2015,2015,True,0
69057,69057,59523,Jaket,2015-12-07 13:20:12.377000093,2015-12-07 13:20:12.377000093,801120,1,2015,2015,True,0
69058,69058,39124,Sepatu,2015-05-06 16:16:40.532000064,2015-07-22 13:37:46.782000065,517179,6,2015,2015,True,0
69059,69059,39124,Jaket,2015-07-15 01:54:20.233000040,2015-07-15 01:54:20.233000040,7167869,1,2015,2015,True,0
69060,69060,115824,Sepatu,2016-12-30 04:25:56.335999966,2016-12-30 23:27:22.762000084,7945477,15,2016,2016,True,0
69061,69061,115824,Jaket,2017-05-16 11:26:52.786999941,2017-05-16 11:26:52.786999941,1287698,1,2017,2017,True,0
69062,69062,185145,Sepatu,2017-10-06 05:33:45.644000053,2017-10-06 05:38:43.111999989,1724408,2,2017,2017,True,0
69063,69063,185145,Jaket,2017-10-06 13:31:28.384000063,2017-10-20 16:55:19.007999897,1633888,2,2017,2017,True,0
69064,69064,778851,Sepatu,2018-12-13 02:03:10.170000076,2018-12-13 02:03:10.170000076,619740,1,2018,2018,False,0
69065,69065,778851,Jaket,2019-01-02 12:17:32.582999945,2019-01-02 12:17:32.582999945,3590932,1,2019,2019,False,0
69066,69066,130154,Sepatu,2017-03-20 13:30:43.812000036,2017-04-11 14:46:16.651999950,5825157,2,2017,2017,True,0
69067,69067,130154,Jaket,2017-03-11 18:00:35.907000065,2017-03-27 10:26:30.739000082,707934,2,2017,2017,True,0
69068,69068,171537,Sepatu,2017-08-14 19:48:31.503999949,2018-03-09 09:08:52.025000095,658461,4,2017,2018,True,1
69069,69069,171537,Jaket,2018-04-30 05:00:00.746999979,2018-04-30 05:00:00.746999979,1179504,1,2018,2018,True,0
69070,69070,189061,Sepatu,2017-10-19 22:03:21.904000044,2018-08-01 21:24:04.595000029,650166,11,2017,2018,False,1
69071,69071,189061,Jaket,2017-11-05 11:29:17.614000082,2018-11-15 06:28:59.661000013,577788,5,2017,2018,False,1
69072,69072,83025,Sepatu,2016-06-21 11:14:54.470999956,2016-06-22 16:10:23.838000059,670086,2,2016,2016,True,0
69073,69073,83025,Jaket,2016-06-22 07:51:38.213999987,2016-06-22 16:16:15.355999947,973605,4,2016,2016,True,0
69074,69074,59684,Sepatu,2015-12-09 09:05:05.655999899,2015-12-13 04:33:12.331000090,897046,5,2015,2015,True,0
69075,69075,59684,Jaket,2015-12-09 08:07:53.348000050,2015-12-12 07:36:26.260999918,759981,6,2015,2015,True,0
69076,69076,192550,Sepatu,2017-11-01 05:18:23.713000059,2017-11-01 05:18:23.713000059,537452,1,2017,2017,True,0
69077,69077,192550,Jaket,2017-12-05 17:09:55.618999958,2017-12-05 17:09:55.618999958,745734,1,2017,2017,True,0
69078,69078,635554,Sepatu,2018-08-30 01:44:30.671000004,2018-12-17 06:53:58.895999908,1017104,2,2018,2018,False,0
69079,69079,635554,Jaket,2018-10-01 07:25:39.345000029,2018-10-01 07:25:39.345000029,928848,1,2018,2018,False,0
69080,69080,104647,Sepatu,2017-10-23 16:57:50.993999958,2017-10-28 05:58:02.411999941,1994173,4,2017,2017,True,0
69081,69081,104647,Jaket,2016-11-01 09:35:57.398000002,2018-05-28 18:19:32.073999882,1344688,26,2016,2018,True,2
69082,69082,119512,Sepatu,2017-01-17 05:43:19.627000093,2017-01-17 05:43:19.627000093,6493485,1,2017,2017,True,0
69083,69083,119512,Jaket,2017-01-18 14:44:02.542999983,2017-01-21 00:31:58.497999907,969978,2,2017,2017,True,0
69084,69084,68084,Sepatu,2016-03-03 09:12:47.288000107,2016-03-03 09:12:47.288000107,1300695,1,2016,2016,True,0
69085,69085,68084,Jaket,2016-03-25 03:15:31.444000006,2016-03-25 03:15:31.444000006,1576276,1,2016,2016,True,0
69086,69086,103760,Sepatu,2016-10-26 10:44:34.108999968,2016-10-26 10:44:34.108999968,1600433,1,2016,2016,True,0
69087,69087,103760,Jaket,2016-10-26 11:08:03.747999907,2016-10-26 11:08:03.747999907,544971,1,2016,2016,True,0
69088,69088,476109,Sepatu,2018-05-24 15:21:37.250000000,2018-05-24 15:21:37.250000000,2034354,1,2018,2018,True,0
69089,69089,476109,Jaket,2018-05-22 09:07:18.839999914,2018-05-22 09:07:18.839999914,860285,1,2018,2018,True,0
69090,69090,191315,Sepatu,2018-03-18 06:57:18.470000029,2018-06-28 17:35:56.882999897,1328331,4,2018,2018,True,0
69091,69091,191315,Jaket,2017-10-27 14:41:30.296000004,2017-10-27 14:41:30.296000004,852084,1,2017,2017,True,0
69092,69092,767011,Sepatu,2018-12-05 03:44:45.414000034,2019-01-17 02:44:23.127000093,1828021,11,2018,2019,False,1
69093,69093,767011,Jaket,2018-12-08 04:40:23.121000051,2018-12-08 04:40:23.121000051,1055364,1,2018,2018,False,0
69094,69094,164936,Sepatu,2017-07-19 10:47:19.605000019,2019-01-25 13:40:57.124000072,5367006,32,2017,2019,False,2
69095,69095,164936,Jaket,2019-01-25 13:57:46.141000032,2019-01-25 13:57:46.141000032,3406529,1,2019,2019,False,0
69096,69096,149271,Sepatu,2018-09-19 11:55:46.486999989,2018-09-19 11:55:46.486999989,3511107,1,2018,2018,False,0
69097,69097,149271,Jaket,2017-09-27 02:29:04.262000084,2017-09-27 02:36:26.891000032,2858324,2,2017,2017,True,0
69098,69098,141149,Sepatu,2017-04-25 12:40:54.937000036,2017-04-25 12:40:54.937000036,521762,1,2017,2017,True,0
69099,69099,141149,Jaket,2018-01-07 12:44:05.226000071,2018-01-07 12:44:05.226000071,3159492,1,2018,2018,True,0
69100,69100,165764,Sepatu,2018-06-19 04:18:14.503999949,2018-06-19 04:18:14.503999949,571062,1,2018,2018,True,0
69101,69101,165764,Jaket,2017-08-04 05:22:14.585999966,2017-08-04 05:22:14.585999966,622732,1,2017,2017,True,0
69102,69102,123734,Sepatu,2017-02-07 13:17:00.276000023,2017-02-07 13:32:00.233000040,1217128,2,2017,2017,True,0
69103,69103,123734,Jaket,2017-02-11 07:36:54.207000017,2017-02-11 07:36:54.207000017,1084149,1,2017,2017,True,0
69104,69104,197786,Sepatu,2018-01-19 05:07:54.707000017,2018-02-07 03:44:28.437000036,1217361,4,2018,2018,True,0
69105,69105,197786,Jaket,2018-08-13 02:57:47.454999924,2018-08-13 02:57:47.454999924,1112525,1,2018,2018,False,0
69106,69106,154241,Sepatu,2017-06-15 01:45:02.607000113,2017-06-27 03:08:26.441999912,1047888,12,2017,2017,True,0
69107,69107,154241,Jaket,2017-06-15 09:12:01.772000074,2017-06-15 10:08:47.188999891,561454,2,2017,2017,True,0
69108,69108,29969,Sepatu,2016-06-17 05:56:59.500000000,2016-06-17 05:56:59.500000000,6098352,1,2016,2016,True,0
69109,69109,29969,Jaket,2016-05-02 08:17:46.052999973,2018-10-03 01:09:59.575999975,835785,14,2016,2018,False,2
69110,69110,63474,Sepatu,2017-07-31 05:51:42.295000076,2017-07-31 05:51:42.295000076,4048993,1,2017,2017,True,0
69111,69111,63474,Jaket,2016-01-14 14:59:59.002000093,2016-01-21 03:11:53.357000113,1711230,4,2016,2016,True,0
69112,69112,77214,Sepatu,2016-05-16 08:32:04.309000015,2016-05-16 08:32:04.309000015,5551608,1,2016,2016,True,0
69113,69113,77214,Jaket,2017-11-03 17:49:57.667000055,2018-05-17 03:21:00.355999947,423934,7,2017,2018,True,1
69114,69114,170604,Sepatu,2017-08-10 14:41:50.703000069,2017-08-11 11:29:31.812999964,689441,2,2017,2017,True,0
69115,69115,170604,Jaket,2017-11-16 15:44:30.405999899,2017-11-16 15:48:58.657999992,741865,2,2017,2017,True,0
69116,69116,47387,Sepatu,2015-06-16 03:13:33.519000052,2015-12-11 03:24:39.141000032,828109,2,2015,2015,True,0
69117,69117,47387,Jaket,2015-12-11 21:45:18.680000067,2015-12-20 00:54:51.857000113,353868,7,2015,2015,True,0
69118,69118,39849,Sepatu,2016-10-04 12:35:43.760999918,2016-10-04 12:35:43.760999918,567030,1,2016,2016,True,0
69119,69119,39849,Jaket,2015-02-20 00:53:31.289000034,2015-02-20 00:53:31.289000034,565818,1,2015,2015,True,0
69120,69120,163720,Sepatu,2017-12-25 16:48:13.763999939,2017-12-25 16:48:13.763999939,2275436,1,2017,2017,True,0
69121,69121,163720,Jaket,2017-07-14 23:42:13.164999962,2017-07-14 23:42:13.164999962,784173,1,2017,2017,True,0
69122,69122,179904,Sepatu,2018-08-03 04:07:19.009000063,2018-12-22 15:02:37.078999996,1331544,5,2018,2018,False,0
69123,69123,179904,Jaket,2018-09-16 14:31:22.426000118,2018-09-16 14:35:32.338999987,968550,2,2018,2018,False,0
69124,69124,133777,Sepatu,2017-11-17 15:19:20.275000095,2017-11-17 15:19:20.275000095,1935928,1,2017,2017,True,0
69125,69125,133777,Jaket,2017-03-27 08:35:00.921999931,2017-03-27 08:35:00.921999931,531157,1,2017,2017,True,0
69126,69126,143285,Sepatu,2017-05-03 13:01:38.119999886,2017-05-03 13:01:38.119999886,913719,1,2017,2017,True,0
69127,69127,143285,Jaket,2017-07-02 09:04:39.520999907,2017-07-02 10:35:25.520999907,6453122,2,2017,2017,True,0
69128,69128,44352,Sepatu,2015-05-04 03:41:20.296999931,2016-03-03 07:34:35.125000000,720539,7,2015,2016,True,1
69129,69129,44352,Jaket,2015-10-06 07:03:34.700999975,2018-05-21 02:15:53.763999939,1080271,4,2015,2018,True,3
69130,69130,131835,Sepatu,2017-03-19 14:13:59.744999886,2017-03-19 14:13:59.744999886,1618985,1,2017,2017,True,0
69131,69131,131835,Jaket,2017-07-26 04:36:14.421000004,2017-07-26 04:36:45.453999996,1003869,2,2017,2017,True,0
69132,69132,159127,Sepatu,2017-07-06 01:11:11.825000048,2017-07-09 10:01:11.368000031,1794225,10,2017,2017,True,0
69133,69133,159127,Jaket,2017-07-02 22:41:16.135999918,2017-07-03 00:22:10.588000059,1575196,6,2017,2017,True,0
69134,69134,167320,Sepatu,2018-08-28 04:08:31.095000029,2018-08-28 05:58:14.724999905,1022909,5,2018,2018,False,0
69135,69135,167320,Jaket,2017-07-28 17:53:39.901000023,2017-07-28 17:53:39.901000023,9533012,1,2017,2017,True,0
69136,69136,138061,Sepatu,2018-08-13 11:07:37.979000092,2018-08-13 11:21:03.924999952,462497,2,2018,2018,False,0
69137,69137,138061,Jaket,2017-04-13 15:30:26.592999935,2017-04-19 09:48:15.598000050,417429,5,2017,2017,True,0
69138,69138,44326,Sepatu,2015-05-21 03:37:15.901000023,2015-05-21 03:37:15.901000023,885476,1,2015,2015,True,0
69139,69139,44326,Jaket,2015-05-03 13:09:21.244999886,2015-05-06 08:23:04.187000036,713518,6,2015,2015,True,0
69140,69140,38576,Sepatu,2015-01-26 01:45:35.477999926,2015-03-20 14:28:48.803999901,500900,2,2015,2015,True,0
69141,69141,38576,Jaket,2015-01-27 05:36:27.857000113,2015-01-27 05:36:27.857000113,2173702,1,2015,2015,True,0
69142,69142,169264,Sepatu,2017-08-05 04:41:56.589999914,2017-08-05 04:41:56.589999914,1486686,1,2017,2017,True,0
69143,69143,169264,Jaket,2017-08-05 04:48:48.884999990,2017-08-05 04:48:48.884999990,960092,1,2017,2017,True,0
69144,69144,4027,Sepatu,2013-09-17 11:35:59.789000034,2013-09-17 11:35:59.789000034,1749700,1,2013,2013,True,0
69145,69145,4027,Jaket,2014-12-04 16:38:18.588999987,2014-12-04 16:38:18.588999987,838773,1,2014,2014,True,0
69146,69146,279239,Sepatu,2018-02-17 04:39:18.556999922,2018-02-17 04:39:18.556999922,941341,1,2018,2018,True,0
69147,69147,279239,Jaket,2018-02-13 15:28:13.250000000,2018-02-13 15:28:13.250000000,2061665,1,2018,2018,True,0
69148,69148,133052,Sepatu,2017-05-17 14:40:30.579999924,2017-05-17 14:41:03.736999989,1624819,2,2017,2017,True,0
69149,69149,133052,Jaket,2017-03-24 12:24:03.428999901,2017-04-27 21:57:46.194000006,561782,2,2017,2017,True,0
69150,69150,739927,Sepatu,2018-11-15 09:47:15.704999924,2018-11-15 09:47:15.704999924,6818286,1,2018,2018,False,0
69151,69151,739927,Jaket,2018-12-27 20:15:01.966000080,2018-12-27 20:54:05.819000006,16766056,9,2018,2018,False,0
69152,69152,140740,Sepatu,2017-04-24 04:25:58.309000015,2017-04-24 04:25:58.309000015,646102,1,2017,2017,True,0
69153,69153,140740,Jaket,2018-03-30 07:48:26.719000101,2018-03-30 07:48:26.719000101,1998750,1,2018,2018,True,0
69154,69154,69409,Sepatu,2016-03-15 08:42:55.694999933,2018-03-01 14:42:26.676000118,3971721,5,2016,2018,True,2
69155,69155,69409,Jaket,2016-04-30 01:33:07.950000048,2016-08-25 04:49:00.982000113,449758,2,2016,2016,True,0
69156,69156,95921,Sepatu,2016-09-03 09:28:59.276999950,2016-09-03 09:28:59.276999950,709845,1,2016,2016,True,0
69157,69157,95921,Jaket,2016-09-06 09:02:05.269999981,2016-09-06 09:06:44.944000006,1021746,2,2016,2016,True,0
69158,69158,191855,Sepatu,2017-10-29 15:38:38.973000050,2017-10-29 15:38:38.973000050,1338598,1,2017,2017,True,0
69159,69159,191855,Jaket,2018-03-27 05:07:00.088000059,2018-03-27 05:07:00.088000059,1786137,1,2018,2018,True,0
69160,69160,96779,Sepatu,2017-03-04 01:15:57.558000088,2017-09-11 02:34:18.704999924,3455188,9,2017,2017,True,0
69161,69161,96779,Jaket,2016-09-08 15:34:09.716000080,2017-10-09 09:10:54.835000038,187608,18,2016,2017,True,1
69162,69162,63912,Sepatu,2016-01-20 11:09:44.167999983,2016-01-20 11:09:44.167999983,1481528,1,2016,2016,True,0
69163,69163,63912,Jaket,2017-06-25 11:08:48.244999886,2017-06-25 11:08:48.244999886,329484,1,2017,2017,True,0
69164,69164,99602,Sepatu,2016-09-28 01:04:43.739000082,2016-09-28 01:04:43.739000082,463831,1,2016,2016,True,0
69165,69165,99602,Jaket,2018-03-30 02:36:52.513000011,2018-03-30 02:36:52.513000011,1064991,1,2018,2018,True,0
69166,69166,68338,Sepatu,2016-03-05 14:27:40.470000029,2016-03-05 14:27:40.470000029,436406,1,2016,2016,True,0
69167,69167,68338,Jaket,2018-05-18 04:03:24.272000074,2018-05-18 04:03:24.272000074,4194654,1,2018,2018,True,0
69168,69168,142337,Sepatu,2017-06-16 06:09:26.303999901,2017-07-19 13:07:44.483000040,1057800,4,2017,2017,True,0
69169,69169,142337,Jaket,2017-05-02 13:08:10.940000057,2018-03-09 07:27:20.947999954,2764856,10,2017,2018,True,1
69170,69170,552670,Sepatu,2018-09-15 16:33:24.223999977,2018-09-17 16:05:30.821000099,1090295,2,2018,2018,False,0
69171,69171,552670,Jaket,2018-12-24 13:40:19.618000031,2018-12-24 13:40:19.618000031,1282255,1,2018,2018,False,0
69172,69172,218089,Sepatu,2018-06-04 15:47:51.819999933,2018-06-04 15:47:51.819999933,485177,1,2018,2018,True,0
69173,69173,218089,Jaket,2018-05-26 09:06:51.470000029,2018-07-06 15:04:55.493999958,1005653,2,2018,2018,True,0
69174,69174,80015,Sepatu,2016-09-25 09:01:31.789999962,2016-09-25 09:01:31.789999962,1701396,1,2016,2016,True,0
69175,69175,80015,Jaket,2016-06-11 17:33:14.752000093,2016-09-25 06:51:18.063999891,3155315,2,2016,2016,True,0
69176,69176,128232,Sepatu,2017-03-02 15:18:30.971999884,2017-12-13 18:20:59.088999987,2722847,2,2017,2017,True,0
69177,69177,128232,Jaket,2017-03-02 15:24:11.750999928,2017-03-03 17:26:34.750000000,1442500,6,2017,2017,True,0
69178,69178,803866,Sepatu,2019-02-01 09:38:02.160000086,2019-02-01 09:38:02.160000086,448484,1,2019,2019,False,0
69179,69179,803866,Jaket,2019-01-26 13:36:27.013000011,2019-01-26 13:36:27.013000011,1931177,1,2019,2019,False,0
69180,69180,110191,Sepatu,2016-12-12 10:54:16.911999941,2017-02-28 14:44:15.211999893,3113654,6,2016,2017,True,1
69181,69181,110191,Jaket,2016-12-04 10:23:01.460000038,2017-02-18 23:03:26.059999943,1835930,5,2016,2017,True,1
69182,69182,66962,Sepatu,2016-02-22 07:21:11.910000086,2016-02-22 07:21:11.910000086,591029,1,2016,2016,True,0
69183,69183,66962,Jaket,2016-02-22 07:26:21.000000000,2016-02-22 07:26:21.000000000,650845,1,2016,2016,True,0
69184,69184,64849,Sepatu,2016-03-30 22:26:34.565999985,2016-03-30 22:26:34.565999985,964941,1,2016,2016,True,0
69185,69185,64849,Jaket,2016-08-04 02:32:08.444000006,2016-08-04 02:32:08.444000006,929960,1,2016,2016,True,0
69186,69186,99204,Sepatu,2018-05-24 04:14:14.112999916,2018-05-24 07:52:33.351999998,791472,4,2018,2018,True,0
69187,69187,99204,Jaket,2016-09-25 10:17:58.178999901,2018-01-21 13:22:23.591000080,2612889,6,2016,2018,True,2
69188,69188,99442,Sepatu,2016-09-27 01:33:26.285000086,2017-01-08 14:22:39.578000069,601969,6,2016,2017,True,1
69189,69189,99442,Jaket,2016-10-21 16:58:34.938999891,2016-12-29 16:48:04.664999962,750846,18,2016,2016,True,0
69190,69190,116054,Sepatu,2016-12-31 03:59:15.118000031,2017-02-04 14:54:38.457999945,1320554,11,2016,2017,True,1
69191,69191,116054,Jaket,2017-02-15 04:11:03.026000023,2017-02-15 04:11:03.026000023,5427328,1,2017,2017,True,0
69192,69192,144854,Sepatu,2017-05-09 07:27:34.704999924,2017-05-09 07:27:34.704999924,974159,1,2017,2017,True,0
69193,69193,144854,Jaket,2017-06-19 05:32:49.734999895,2017-06-19 05:32:49.734999895,613140,1,2017,2017,True,0
69194,69194,131514,Sepatu,2017-10-26 09:01:17.378000021,2017-10-26 09:53:15.121999979,3931269,4,2017,2017,True,0
69195,69195,131514,Jaket,2017-11-02 07:23:42.523999929,2017-11-02 07:23:42.523999929,1495630,1,2017,2017,True,0
69196,69196,578265,Sepatu,2018-07-20 15:55:11.984999895,2018-07-20 15:55:11.984999895,1204106,1,2018,2018,True,0
69197,69197,578265,Jaket,2018-07-30 05:12:04.473000050,2018-08-07 00:49:47.825000048,652295,6,2018,2018,False,0
69198,69198,80738,Sepatu,2016-06-08 09:43:31.115000010,2016-06-08 09:43:31.115000010,1201844,1,2016,2016,True,0
69199,69199,80738,Jaket,2017-12-21 02:13:43.105000019,2017-12-21 02:13:43.105000019,1035348,1,2017,2017,True,0
69200,69200,74132,Sepatu,2016-10-21 00:53:00.167999983,2016-10-21 01:00:21.845000029,615438,2,2016,2016,True,0
69201,69201,74132,Jaket,2016-04-24 16:47:34.423000097,2016-04-24 16:47:34.423000097,1568859,1,2016,2016,True,0
69202,69202,97997,Sepatu,2016-09-17 07:04:59.394000053,2016-09-23 03:28:43.466000080,1332753,2,2016,2016,True,0
69203,69203,97997,Jaket,2016-09-17 02:31:31.663000107,2016-09-23 03:25:49.092000008,1092812,5,2016,2016,True,0
69204,69204,68015,Sepatu,2016-03-05 15:30:58.914000034,2016-03-05 15:30:58.914000034,3034416,1,2016,2016,True,0
69205,69205,68015,Jaket,2016-03-02 16:55:29.719000101,2016-03-02 17:01:09.832999945,531974,4,2016,2016,True,0
69206,69206,110151,Sepatu,2016-12-04 08:22:24.081000090,2016-12-04 08:22:24.081000090,449650,1,2016,2016,True,0
69207,69207,110151,Jaket,2016-12-04 10:01:10.266999959,2016-12-04 11:01:05.540999889,993047,6,2016,2016,True,0
69208,69208,115309,Sepatu,2016-12-28 02:08:51.908999920,2016-12-28 12:57:15.993999958,697897,2,2016,2016,True,0
69209,69209,115309,Jaket,2016-12-28 02:14:42.174000025,2016-12-28 02:14:42.174000025,523934,1,2016,2016,True,0
69210,69210,74414,Sepatu,2016-04-26 16:05:29.270999908,2016-04-26 16:05:29.270999908,1074436,1,2016,2016,True,0
69211,69211,74414,Jaket,2016-05-24 14:42:36.153000116,2016-05-24 14:42:36.153000116,634799,1,2016,2016,True,0
69212,69212,440300,Sepatu,2018-04-30 23:03:09.829999924,2018-06-16 13:06:47.664999962,1056516,5,2018,2018,True,0
69213,69213,440300,Jaket,2018-07-06 21:54:36.742000103,2018-07-06 21:54:36.742000103,821458,1,2018,2018,True,0
69214,69214,92525,Sepatu,2017-12-05 05:20:11.665999889,2017-12-05 05:20:11.665999889,1588436,1,2017,2017,True,0
69215,69215,92525,Jaket,2017-05-10 09:42:33.085000038,2017-11-28 13:38:41.227999926,813187,5,2017,2017,True,0
69216,69216,347359,Sepatu,2018-03-06 09:58:25.371999979,2018-03-13 10:55:42.028000116,552809,5,2018,2018,True,0
69217,69217,347359,Jaket,2018-03-13 10:16:29.303999901,2018-03-13 10:16:29.303999901,1101574,1,2018,2018,True,0
69218,69218,33420,Sepatu,2014-10-23 09:57:06.288000107,2015-06-25 12:17:32.749000072,5542822,9,2014,2015,True,1
69219,69219,33420,Jaket,2015-07-08 23:48:08.286000013,2015-07-08 23:48:08.286000013,4942114,1,2015,2015,True,0
69220,69220,181654,Sepatu,2017-09-23 09:09:07.056999922,2017-09-23 09:09:07.056999922,973134,1,2017,2017,True,0
69221,69221,181654,Jaket,2017-10-05 01:56:34.164999962,2017-10-10 07:08:54.276999950,822539,4,2017,2017,True,0
69222,69222,714017,Sepatu,2018-10-28 13:31:46.065000057,2018-12-15 03:27:57.165999889,693518,4,2018,2018,False,0
69223,69223,714017,Jaket,2018-10-31 03:39:16.730000019,2018-10-31 03:41:07.062999964,5664480,2,2018,2018,False,0
69224,69224,111677,Sepatu,2016-12-11 14:21:14.148999929,2016-12-11 14:21:14.148999929,1087637,1,2016,2016,True,0
69225,69225,71735,Sepatu,2016-08-26 13:07:53.721999884,2016-08-26 13:07:53.721999884,663501,1,2016,2016,True,0
69226,69226,810547,Sepatu,2019-01-04 23:29:43.035000086,2019-01-04 23:29:43.035000086,2249278,1,2019,2019,False,0
69227,69227,139179,Sepatu,2017-04-19 05:49:06.828999996,2017-05-23 05:47:12.203000069,503515,6,2017,2017,True,0
69228,69228,43380,Sepatu,2015-04-18 00:19:18.316999912,2015-04-18 00:19:18.316999912,1916708,1,2015,2015,True,0
69229,69229,731850,Sepatu,2018-11-10 01:10:49.433000088,2018-11-10 01:13:32.766999960,697839,2,2018,2018,False,0
69230,69230,113417,Sepatu,2016-12-19 13:10:19.387000084,2016-12-29 03:38:51.127000093,1500707,5,2016,2016,True,0
69231,69231,561182,Sepatu,2018-07-11 12:29:50.292000055,2018-11-04 16:06:44.177000046,1636933,4,2018,2018,False,0
69232,69232,346800,Sepatu,2018-03-06 04:30:32.569000006,2018-03-06 04:30:32.569000006,2604949,1,2018,2018,True,0
69233,69233,76830,Sepatu,2016-05-13 09:22:08.451999903,2016-05-13 09:22:08.451999903,329786,1,2016,2016,True,0
69234,69234,104144,Sepatu,2017-04-01 23:35:37.420000076,2017-04-01 23:35:37.420000076,950152,1,2017,2017,True,0
69235,69235,83685,Sepatu,2016-06-28 17:09:51.644000053,2016-06-28 17:09:51.644000053,430506,1,2016,2016,True,0
69236,69236,77350,Sepatu,2016-05-17 07:11:31.756999969,2016-05-19 04:04:41.700000048,1211582,4,2016,2016,True,0
69237,69237,597958,Sepatu,2018-08-03 08:50:08.121999979,2018-08-03 08:57:17.724999905,1923498,5,2018,2018,False,0
69238,69238,71737,Sepatu,2016-08-10 03:27:16.926000118,2016-08-14 12:17:53.099999905,1501830,5,2016,2016,True,0
69239,69239,78154,Sepatu,2016-05-23 01:56:30.296000004,2018-11-29 09:33:30.111000061,439910,7,2016,2018,False,2
69240,69240,80764,Sepatu,2016-12-28 15:33:55.279000044,2016-12-28 15:41:50.930999994,614562,2,2016,2016,True,0
